"o1","birthYear"
"http://dbpedia.org/resource/Julian_Coolidge",1873
"http://dbpedia.org/resource/Constantin_Carathéodory",1873
"http://dbpedia.org/resource/Gheorghe_Țițeica",1873
"http://dbpedia.org/resource/Theodor_Haagaas",1873
"http://dbpedia.org/resource/Ziauddin_Ahmad",1873
"http://dbpedia.org/resource/Tullio_Levi-Civita",1873
"http://dbpedia.org/resource/Dimitrie_Pompeiu",1873
"http://dbpedia.org/resource/Maria_Bakunin",1873
"http://dbpedia.org/resource/Alfreds_Meders",1873
"http://dbpedia.org/resource/E._T._Whittaker",1873
"http://dbpedia.org/resource/John_Hilton_Grace",1873
"http://dbpedia.org/resource/Carl_Størmer",1874
"http://dbpedia.org/resource/Beatrice_Mabel_Cave-Browne-Cave",1874
"http://dbpedia.org/resource/Peder_Oluf_Pedersen",1874
"http://dbpedia.org/resource/René-Louis_Baire",1874
"http://dbpedia.org/resource/Edward_Vermilye_Huntington",1874
"http://dbpedia.org/resource/Gerhard_Hessenberg",1874
"http://dbpedia.org/resource/Leonard_Eugene_Dickson",1874
"http://dbpedia.org/resource/Friedrich_Hartogs",1874
"http://dbpedia.org/resource/Ernest_Barnes",1874
"http://dbpedia.org/resource/Beppo_Levi",1875
"http://dbpedia.org/resource/Ugo_Amaldi_(mathematician)",1875
"http://dbpedia.org/resource/Frank_Lauren_Hitchcock",1875
"http://dbpedia.org/resource/Giuseppe_Vitali",1875
"http://dbpedia.org/resource/Thomas_John_I'Anson_Bromwich",1875
"http://dbpedia.org/resource/André-Louis_Cholesky",1875
"http://dbpedia.org/resource/Francesco_Paolo_Cantelli",1875
"http://dbpedia.org/resource/Henri_Lebesgue",1875
"http://dbpedia.org/resource/Teiji_Takagi",1875
"http://dbpedia.org/resource/Charles_Cobb_(economist)",1875
"http://dbpedia.org/resource/Issai_Schur",1875
"http://dbpedia.org/resource/R._W._H._T._Hudson",1875
"http://dbpedia.org/resource/Georges_Hostelet",1875
"http://dbpedia.org/resource/Ernst_Sigismund_Fischer",1875
"http://dbpedia.org/resource/Raymond_Clare_Archibald",1875
"http://dbpedia.org/resource/Paul_Montel",1876
"http://dbpedia.org/resource/Gerhard_Kowalewski",1876
"http://dbpedia.org/resource/Luther_P._Eisenhart",1876
"http://dbpedia.org/resource/Earle_Raymond_Hedrick",1876
"http://dbpedia.org/resource/Filip_Lundberg",1876
"http://dbpedia.org/resource/Frances_Cave-Browne-Cave",1876
"http://dbpedia.org/resource/Otto_Blumenthal",1876
"http://dbpedia.org/resource/Samuel_McLaren",1876
"http://dbpedia.org/resource/Gaetano_Scorza",1876
"http://dbpedia.org/resource/Ganesh_Prasad",1876
"http://dbpedia.org/resource/Gilbert_Ames_Bliss",1876
"http://dbpedia.org/resource/Willem_van_der_Woude",1876
"http://dbpedia.org/resource/Erhard_Schmidt",1876
"http://dbpedia.org/resource/James_Gray_(mathematician)",1876
"http://dbpedia.org/resource/Hoon_Balakram",1876
"http://dbpedia.org/resource/G._H._Hardy",1877
"http://dbpedia.org/resource/Georg_Faber",1877
"http://dbpedia.org/resource/Georg_Hamel",1877
"http://dbpedia.org/resource/Tommaso_Boggio",1877
"http://dbpedia.org/resource/Edmund_Landau",1877
"http://dbpedia.org/resource/James_Jeans",1877
"http://dbpedia.org/resource/Jaan_Sarv",1877
"http://dbpedia.org/resource/Ole_Michael_Ludvigsen_Selberg",1877
"http://dbpedia.org/resource/David_Drysdale_(mathematician)",1877
"http://dbpedia.org/resource/Max_Mason",1877
"http://dbpedia.org/resource/David_Raymond_Curtiss",1878
"http://dbpedia.org/resource/Beulah_Russell",1878
"http://dbpedia.org/resource/Max_Dehn",1878
"http://dbpedia.org/resource/Edward_Kasner",1878
"http://dbpedia.org/resource/Anna_Cartan",1878
"http://dbpedia.org/resource/Leon_Lichtenstein",1878
"http://dbpedia.org/resource/Leopold_Löwenheim",1878
"http://dbpedia.org/resource/Agner_Krarup_Erlang",1878
"http://dbpedia.org/resource/Felix_Bernstein_(mathematician)",1878
"http://dbpedia.org/resource/Arthur_Byron_Coble",1878
"http://dbpedia.org/resource/Marcel_Grossmann",1878
"http://dbpedia.org/resource/Ramón_María_Aller_Ulloa",1878
"http://dbpedia.org/resource/Samuel_C._Bradford",1878
"http://dbpedia.org/resource/Władysław_Dziewulski",1878
"http://dbpedia.org/resource/Louis_Charles_Karpinski",1878
"http://dbpedia.org/resource/P._D._Ouspensky",1878
"http://dbpedia.org/resource/Pierre_Fatou",1878
"http://dbpedia.org/resource/Oliver_Dimon_Kellogg",1878
"http://dbpedia.org/resource/Oliver_Edmunds_Glenn",1878
"http://dbpedia.org/resource/Robert_Daniel_Carmichael",1879
"http://dbpedia.org/resource/Edwin_Bidwell_Wilson",1879
"http://dbpedia.org/resource/George_Nugent_Merle_Tyrrell",1879
"http://dbpedia.org/resource/Werner_Boy",1879
"http://dbpedia.org/resource/Giovanni_Giambelli",1879
"http://dbpedia.org/resource/Ernesto_Laura",1879
"http://dbpedia.org/resource/Francesco_Severi",1879
"http://dbpedia.org/resource/Guido_Fubini",1879
"http://dbpedia.org/resource/Hans_Hahn_(mathematician)",1879
"http://dbpedia.org/resource/Henri_Villat",1879
"http://dbpedia.org/resource/Milutin_Milanković",1879
"http://dbpedia.org/resource/Duncan_Sommerville",1879
"http://dbpedia.org/resource/Frigyes_Riesz",1880
"http://dbpedia.org/resource/Lipót_Fejér",1880
"http://dbpedia.org/resource/Leonard_Bairstow",1880
"http://dbpedia.org/resource/Alfred_J._Lotka",1880
"http://dbpedia.org/resource/Alvar_Palmgren",1880
"http://dbpedia.org/resource/Oskar_Perron",1880
"http://dbpedia.org/resource/Oswald_Veblen",1880
"http://dbpedia.org/resource/Margarethe_Kahn",1880
"http://dbpedia.org/resource/Pierre_Boutroux",1880
"http://dbpedia.org/resource/Sergei_Bernstein",1880
"http://dbpedia.org/resource/Rudolf_Fueter",1880
"http://dbpedia.org/resource/John_William_Nicholson",1881
"http://dbpedia.org/resource/George_W._Snedecor",1881
"http://dbpedia.org/resource/Theodore_von_Kármán",1881
"http://dbpedia.org/resource/Antoni_Łomnicki",1881
"http://dbpedia.org/resource/Lewis_Fry_Richardson",1881
"http://dbpedia.org/resource/Otto_Toeplitz",1881
"http://dbpedia.org/resource/Gyula_Pál",1881
"http://dbpedia.org/resource/Archibald_Read_Richardson",1881
"http://dbpedia.org/resource/L._E._J._Brouwer",1881
"http://dbpedia.org/resource/Hilda_Phoebe_Hudson",1881
"http://dbpedia.org/resource/Gustav_Herglotz",1881
"http://dbpedia.org/resource/Paul_Koebe",1882
"http://dbpedia.org/resource/Pavel_Florensky",1882
"http://dbpedia.org/resource/Robert_Lee_Moore",1882
"http://dbpedia.org/resource/Julius_Wolff_(mathematician)",1882
"http://dbpedia.org/resource/Emmy_Noether",1882
"http://dbpedia.org/resource/André_Sainte-Laguë",1882
"http://dbpedia.org/resource/Leo_Perutz",1882
"http://dbpedia.org/resource/Traian_Lalescu",1882
"http://dbpedia.org/resource/Wacław_Sierpiński",1882
"http://dbpedia.org/resource/Leonard_Nelson",1882
"http://dbpedia.org/resource/Harry_Bateman",1882
"http://dbpedia.org/resource/Harry_Vandiver",1882
"http://dbpedia.org/resource/Kazimierz_Bartel",1882
"http://dbpedia.org/resource/Tadeusz_Banachiewicz",1882
"http://dbpedia.org/resource/Konrad_Knopp",1882
"http://dbpedia.org/resource/Kwan-ichi_Terazawa",1882
"http://dbpedia.org/resource/Joseph_Wedderburn",1882
"http://dbpedia.org/resource/Theodor_Meyer",1882
"http://dbpedia.org/resource/Gu_Deng",1882
"http://dbpedia.org/resource/Anna_Johnson_Pell_Wheeler",1883
"http://dbpedia.org/resource/Ludwig_Berwald",1883
"http://dbpedia.org/resource/Aleksandr_Nekrasov",1883
"http://dbpedia.org/resource/Eric_Temple_Bell",1883
"http://dbpedia.org/resource/Ernst_Hellinger",1883
"http://dbpedia.org/resource/Eugenio_Elia_Levi",1883
"http://dbpedia.org/resource/Nikolai_Luzin",1883
"http://dbpedia.org/resource/J._V._Uspensky",1883
"http://dbpedia.org/resource/Jan_Arnoldus_Schouten",1883
"http://dbpedia.org/resource/Katia_Mann",1883
"http://dbpedia.org/resource/Klara_Löbenstein",1883
"http://dbpedia.org/resource/Klaus_Pringsheim_Sr.",1883
"http://dbpedia.org/resource/Włodzimierz_Stożek",1883
"http://dbpedia.org/resource/Norman_H._Anning",1883
"http://dbpedia.org/resource/John_Raymond_Wilton",1884
"http://dbpedia.org/resource/D._M._Smith",1884
"http://dbpedia.org/resource/Fritz_Noether",1884
"http://dbpedia.org/resource/Gaston_Bachelard",1884
"http://dbpedia.org/resource/Georges_Valiron",1884
"http://dbpedia.org/resource/Dénes_Kőnig",1884
"http://dbpedia.org/resource/Eduard_Helly",1884
"http://dbpedia.org/resource/Arnaud_Denjoy",1884
"http://dbpedia.org/resource/Arthur_Wieferich",1884
"http://dbpedia.org/resource/Dilly_Knox",1884
"http://dbpedia.org/resource/Solomon_Lefschetz",1884
"http://dbpedia.org/resource/Władysław_Ślebodziński",1884
"http://dbpedia.org/resource/Philipp_Frank",1884
"http://dbpedia.org/resource/George_David_Birkhoff",1884
"http://dbpedia.org/resource/Alfréd_Haar",1885
"http://dbpedia.org/resource/Andreas_Speiser",1885
"http://dbpedia.org/resource/Mauro_Picone",1885
"http://dbpedia.org/resource/Theodor_Kaluza",1885
"http://dbpedia.org/resource/Leonida_Tonelli",1885
"http://dbpedia.org/resource/Wilhelm_Blaschke",1885
"http://dbpedia.org/resource/Niels_Bohr",1885
"http://dbpedia.org/resource/Hermann_Weyl",1885
"http://dbpedia.org/resource/Karlis_Zalts",1885
"http://dbpedia.org/resource/Olga_Tsuberbiller",1885
"http://dbpedia.org/resource/Viggo_Brun",1885
"http://dbpedia.org/resource/Niels_Erik_Nørlund",1885
"http://dbpedia.org/resource/Roland_Weitzenböck",1885
"http://dbpedia.org/resource/Nicolas_Minorsky",1885
"http://dbpedia.org/resource/Herbert_Turnbull",1885
"http://dbpedia.org/resource/John_Edensor_Littlewood",1885
"http://dbpedia.org/resource/Robert_König",1885
"http://dbpedia.org/resource/Georges_Painvin",1886
"http://dbpedia.org/resource/Ludwig_Bieberbach",1886
"http://dbpedia.org/resource/Stanisław_Leśniewski",1886
"http://dbpedia.org/resource/Walter_H._Schottky",1886
"http://dbpedia.org/resource/Gustavo_Colonnetti",1886
"http://dbpedia.org/resource/J._Malcolm_Bird",1886
"http://dbpedia.org/resource/Marcel_Riesz",1886
"http://dbpedia.org/resource/Michael_Fekete",1886
"http://dbpedia.org/resource/Nelli_Neumann",1886
"http://dbpedia.org/resource/Paul_Lévy_(mathematician)",1886
"http://dbpedia.org/resource/G._N._Watson",1886
"http://dbpedia.org/resource/Sōichi_Kakeya",1886
"http://dbpedia.org/resource/Pia_Nalli",1886
"http://dbpedia.org/resource/Wallie_Abraham_Hurwitz",1886
"http://dbpedia.org/resource/Hugo_Steinhaus",1887
"http://dbpedia.org/resource/Vladimir_Smirnov_(mathematician)",1887
"http://dbpedia.org/resource/George_Pólya",1887
"http://dbpedia.org/resource/Thoralf_Skolem",1887
"http://dbpedia.org/resource/Simion_Stoilow",1887
"http://dbpedia.org/resource/Erich_Hecke",1887
"http://dbpedia.org/resource/Griffith_C._Evans",1887
"http://dbpedia.org/resource/Harald_Bohr",1887
"http://dbpedia.org/resource/Johann_Radon",1887
"http://dbpedia.org/resource/Srinivasa_Ramanujan",1887
"http://dbpedia.org/resource/Otto_M._Nikodym",1887
"http://dbpedia.org/resource/Guido_Ascoli",1887
"http://dbpedia.org/resource/Bhupati_Mohan_Sen",1888
"http://dbpedia.org/resource/Joseph_Proudman",1888
"http://dbpedia.org/resource/Richard_Courant",1888
"http://dbpedia.org/resource/Viktor_Trkal",1888
"http://dbpedia.org/resource/Fritz_Carlson",1888
"http://dbpedia.org/resource/Georges_Darmois",1888
"http://dbpedia.org/resource/Giovanni_Sansone",1888
"http://dbpedia.org/resource/Moses_Schönfinkel",1888
"http://dbpedia.org/resource/Theophil_Henry_Hildebrandt",1888
"http://dbpedia.org/resource/Antonio_Signorini_(physicist)",1888
"http://dbpedia.org/resource/Stefan_Mazurkiewicz",1888
"http://dbpedia.org/resource/Zygmunt_Janiszewski",1888
"http://dbpedia.org/resource/William_Edward_Hodgson_Berwick",1888
"http://dbpedia.org/resource/William_Lloyd_Garrison_Williams",1888
"http://dbpedia.org/resource/Ada_Dietz",1888
"http://dbpedia.org/resource/Alexander_Friedmann",1888
"http://dbpedia.org/resource/Dunham_Jackson",1888
"http://dbpedia.org/resource/Hans-Thilo_Schmidt",1888
"http://dbpedia.org/resource/Hans_Thirring",1888
"http://dbpedia.org/resource/Jacob_Tamarkin",1888
"http://dbpedia.org/resource/James_Waddell_Alexander_II",1888
"http://dbpedia.org/resource/Selig_Brodetsky",1888
"http://dbpedia.org/resource/Robert_Remak_(mathematician)",1888
"http://dbpedia.org/resource/Julio_Rey_Pastor",1888
"http://dbpedia.org/resource/Paul_Bernays",1888
"http://dbpedia.org/resource/Richard_V._Southwell",1888
"http://dbpedia.org/resource/David_Francis_Barrow",1888
"http://dbpedia.org/resource/Louis_J._Mordell",1888
"http://dbpedia.org/resource/Grigorii_Fichtenholz",1888
"http://dbpedia.org/resource/Iris_Runge",1888
"http://dbpedia.org/resource/Archie_Alexander",1888
"http://dbpedia.org/resource/Sydney_Chapman_(mathematician)",1888
"http://dbpedia.org/resource/Inayatullah_Khan_Mashriqi",1888
"http://dbpedia.org/resource/Anton_Sushkevich",1889
"http://dbpedia.org/resource/René_Gateaux",1889
"http://dbpedia.org/resource/Theodore_William_Chaundy",1889
"http://dbpedia.org/resource/Stanisław_Ruziewicz",1889
"http://dbpedia.org/resource/Vyacheslav_Stepanov",1889
"http://dbpedia.org/resource/Amadeo_Bordiga",1889
"http://dbpedia.org/resource/Eric_Harold_Neville",1889
"http://dbpedia.org/resource/Izabela_Abramowicz",1889
"http://dbpedia.org/resource/Attilio_Palatini",1889
"http://dbpedia.org/resource/Mary_Gertrude_Haseman",1889
"http://dbpedia.org/resource/Hermann_Vermeil",1889
"http://dbpedia.org/resource/Claribel_Kendall",1889
"http://dbpedia.org/resource/Georges_Giraud",1889
"http://dbpedia.org/resource/Henry_Forder",1889
"http://dbpedia.org/resource/Mildred_Sanderson",1889
"http://dbpedia.org/resource/Ronald_Fisher",1890
"http://dbpedia.org/resource/Boris_Delaunay",1890
"http://dbpedia.org/resource/Ruth_Stokes",1890
"http://dbpedia.org/resource/Georg_Feigl",1890
"http://dbpedia.org/resource/Libera_Trevisani_Levi-Civita",1890
"http://dbpedia.org/resource/Erich_Kamke",1890
"http://dbpedia.org/resource/Eugenio_Giuseppe_Togliatti",1890
"http://dbpedia.org/resource/Jiang_Lifu",1890
"http://dbpedia.org/resource/Johannes_van_der_Corput",1890
"http://dbpedia.org/resource/Aleksander_Rajchman",1890
"http://dbpedia.org/resource/Euphemia_Haynes",1890
"http://dbpedia.org/resource/Raymond_Woodard_Brink",1890
"http://dbpedia.org/resource/Rodion_Kuzmin",1891
"http://dbpedia.org/resource/Emil_Julius_Gumbel",1891
"http://dbpedia.org/resource/Fredrik_Lange-Nielsen",1891
"http://dbpedia.org/resource/Leopold_Vietoris",1891
"http://dbpedia.org/resource/Lester_S._Hill",1891
"http://dbpedia.org/resource/Abraham_Fraenkel",1891
"http://dbpedia.org/resource/Jenő_Egerváry",1891
"http://dbpedia.org/resource/Witold_Wilkosz",1891
"http://dbpedia.org/resource/Harold_Jeffreys",1891
"http://dbpedia.org/resource/Ivan_Privalov",1891
"http://dbpedia.org/resource/Carlo_Emilio_Bonferroni",1892
"http://dbpedia.org/resource/Viktor_Valentinovich_Novozhilov",1892
"http://dbpedia.org/resource/Stefan_Banach",1892
"http://dbpedia.org/resource/Torsten_Carleman",1892
"http://dbpedia.org/resource/Amedeo_Agostini",1892
"http://dbpedia.org/resource/Gustav_Doetsch",1892
"http://dbpedia.org/resource/Hans_Rademacher",1892
"http://dbpedia.org/resource/Hermann_Künneth",1892
"http://dbpedia.org/resource/Teresa_Cohen",1892
"http://dbpedia.org/resource/Arnold_Walfisz",1892
"http://dbpedia.org/resource/Dmitrii_Menshov",1892
"http://dbpedia.org/resource/Marston_Morse",1892
"http://dbpedia.org/resource/Ferenc_Farkas_de_Kisbarnak",1892
"http://dbpedia.org/resource/Mikhail_Kravchuk",1892
"http://dbpedia.org/resource/S._R._Ranganathan",1892
"http://dbpedia.org/resource/Harold_Thayer_Davis",1892
"http://dbpedia.org/resource/Joseph_Ritt",1893
"http://dbpedia.org/resource/Cornelius_Lanczos",1893
"http://dbpedia.org/resource/Bronisław_Knaster",1893
"http://dbpedia.org/resource/Eduard_Čech",1893
"http://dbpedia.org/resource/Harald_Cramér",1893
"http://dbpedia.org/resource/Charles_Loewner",1893
"http://dbpedia.org/resource/K._Ananda_Rau",1893
"http://dbpedia.org/resource/K._C._Nag",1893
"http://dbpedia.org/resource/Chen_Jiangong",1893
"http://dbpedia.org/resource/Dorothy_Walcott_Weeks",1893
"http://dbpedia.org/resource/Kurt_Reidemeister",1893
"http://dbpedia.org/resource/Mikhail_Subbotin",1893
"http://dbpedia.org/resource/Bill_Ferrar",1893
"http://dbpedia.org/resource/Gaston_Julia",1893
"http://dbpedia.org/resource/Reinhold_Strassmann",1893
"http://dbpedia.org/resource/Wilfrid_Norman_Bailey",1893
"http://dbpedia.org/resource/Alexander_Ostrowski",1893
"http://dbpedia.org/resource/Xiong_Qinglai",1893
"http://dbpedia.org/resource/Cataldo_Agostinelli",1894
"http://dbpedia.org/resource/Satyendra_Nath_Bose",1894
"http://dbpedia.org/resource/Vasily_Sergeevich_Nemchinov",1894
"http://dbpedia.org/resource/Cristóbal_de_Losada_y_Puga",1894
"http://dbpedia.org/resource/Emma_Vyssotsky",1894
"http://dbpedia.org/resource/Frederick_Brundrett",1894
"http://dbpedia.org/resource/Georges_Lemaître",1894
"http://dbpedia.org/resource/Warren_Weaver",1894
"http://dbpedia.org/resource/Aleksandr_Khinchin",1894
"http://dbpedia.org/resource/Alexander_Lippisch",1894
"http://dbpedia.org/resource/Alexandru_Froda",1894
"http://dbpedia.org/resource/Edgar_Krahn",1894
"http://dbpedia.org/resource/Nikolai_Chebotaryov",1894
"http://dbpedia.org/resource/Norbert_Wiener",1894
"http://dbpedia.org/resource/Heinz_Hopf",1894
"http://dbpedia.org/resource/J._Ernest_Wilkins_Sr.",1894
"http://dbpedia.org/resource/Charles_Lambert_Manneback",1894
"http://dbpedia.org/resource/John_Lennard-Jones",1894
"http://dbpedia.org/resource/Dirk_Jan_Struik",1894
"http://dbpedia.org/resource/Debaprasad_Ghosh",1894
"http://dbpedia.org/resource/Werner_Wolfgang_Rogosinski",1894
"http://dbpedia.org/resource/William_Arthur_(mathematician)",1894
"http://dbpedia.org/resource/Alfred_Aeppli",1894
"http://dbpedia.org/resource/Jerzy_Neyman",1894
"http://dbpedia.org/resource/Rolf_Nevanlinna",1895
"http://dbpedia.org/resource/Paul_Nemenyi",1895
"http://dbpedia.org/resource/Elbert_Frank_Cox",1895
"http://dbpedia.org/resource/Geneviève_Guitel",1895
"http://dbpedia.org/resource/Stefan_Bergman",1895
"http://dbpedia.org/resource/Stefan_Kaczmarz",1895
"http://dbpedia.org/resource/Tibor_Radó",1895
"http://dbpedia.org/resource/Wilhelm_Süss",1895
"http://dbpedia.org/resource/Hans_Ferdinand_Mayer",1895
"http://dbpedia.org/resource/Ion_Barbu",1895
"http://dbpedia.org/resource/Ole_Peder_Arvesen",1895
"http://dbpedia.org/resource/Joseph_L._Walsh",1895
"http://dbpedia.org/resource/Gábor_Szegő",1895
"http://dbpedia.org/resource/Karl_Reinhardt_(mathematician)",1895
"http://dbpedia.org/resource/Carl_Ludwig_Siegel",1896
"http://dbpedia.org/resource/Binyamin_Amirà",1896
"http://dbpedia.org/resource/Peng_Pai",1896
"http://dbpedia.org/resource/Valery_Glivenko",1896
"http://dbpedia.org/resource/Enea_Bortolotti",1896
"http://dbpedia.org/resource/Wilhelm_Ackermann",1896
"http://dbpedia.org/resource/Wilhelm_Vauck",1896
"http://dbpedia.org/resource/Ivo_Lah",1896
"http://dbpedia.org/resource/Jyotirmoy_Ghosh",1896
"http://dbpedia.org/resource/Kazimierz_Kuratowski",1896
"http://dbpedia.org/resource/Tadeusz_Ważewski",1896
"http://dbpedia.org/resource/Nora_Calderwood",1896
"http://dbpedia.org/resource/Pavel_Alexandrov",1896
"http://dbpedia.org/resource/Vladimir_Vranić",1896
"http://dbpedia.org/resource/Adrien_Pouliot",1896
"http://dbpedia.org/resource/Vojtěch_Jarník",1897
"http://dbpedia.org/resource/Max_Newman",1897
"http://dbpedia.org/resource/Emil_Leon_Post",1897
"http://dbpedia.org/resource/Stanisław_Saks",1897
"http://dbpedia.org/resource/Yuri_Kondratyuk",1897
"http://dbpedia.org/resource/E._J._G._Pitman",1897
"http://dbpedia.org/resource/Francesco_Tricomi",1897
"http://dbpedia.org/resource/Herbert_Seifert",1897
"http://dbpedia.org/resource/Jesse_Douglas",1897
"http://dbpedia.org/resource/Sergei_Alexander_Schelkunoff",1897
"http://dbpedia.org/resource/Alexander_Weinstein",1897
"http://dbpedia.org/resource/John_G._Bennett",1897
"http://dbpedia.org/resource/Douglas_Hartree",1897
"http://dbpedia.org/resource/David_Widder",1898
"http://dbpedia.org/resource/Vladimir_Fock",1898
"http://dbpedia.org/resource/Emil_Artin",1898
"http://dbpedia.org/resource/George_F._C._Griss",1898
"http://dbpedia.org/resource/Angelina_Cabras",1898
"http://dbpedia.org/resource/M._C._Escher",1898
"http://dbpedia.org/resource/Heinrich_Behnke",1898
"http://dbpedia.org/resource/Hellmuth_Kneser",1898
"http://dbpedia.org/resource/Helmut_Hasse",1898
"http://dbpedia.org/resource/Herbert_Marcuse",1898
"http://dbpedia.org/resource/Arend_Heyting",1898
"http://dbpedia.org/resource/Marguerite_Lehr",1898
"http://dbpedia.org/resource/Raphaël_Salem",1898
"http://dbpedia.org/resource/John_Wishart_(statistician)",1898
"http://dbpedia.org/resource/Clarence_Raymond_Adams",1898
"http://dbpedia.org/resource/Arthur_Herbert_Copeland",1898
"http://dbpedia.org/resource/Philip_Franklin",1898
"http://dbpedia.org/resource/Maximilian_Herzberger",1899
"http://dbpedia.org/resource/Salomon_Bochner",1899
"http://dbpedia.org/resource/Øystein_Ore",1899
"http://dbpedia.org/resource/Ethel_Raybould",1899
"http://dbpedia.org/resource/Oscar_Zariski",1899
"http://dbpedia.org/resource/Otakar_Borůvka",1899
"http://dbpedia.org/resource/Otto_E._Neugebauer",1899
"http://dbpedia.org/resource/John_Hasbrouck_Van_Vleck",1899
"http://dbpedia.org/resource/Szolem_Mandelbrojt",1899
"http://dbpedia.org/resource/Wolfgang_Gröbner",1899
"http://dbpedia.org/resource/Divsha_Amirà",1899
"http://dbpedia.org/resource/Stanley_Skewes",1899
"http://dbpedia.org/resource/Pelageya_Polubarinova-Kochina",1899
"http://dbpedia.org/resource/Edward_Charles_Titchmarsh",1899
"http://dbpedia.org/resource/Fritz_Gassmann",1899
"http://dbpedia.org/resource/Marie_Litzinger",1899
"http://dbpedia.org/resource/Lazar_Lyusternik",1899
"http://dbpedia.org/resource/David_van_Dantzig",1900
"http://dbpedia.org/resource/Viktor_Vladimirovich_Nemytskii",1900
"http://dbpedia.org/resource/Edward_Collingwood",1900
"http://dbpedia.org/resource/George_Uhlenbeck",1900
"http://dbpedia.org/resource/Gheorghe_Vrănceanu",1900
"http://dbpedia.org/resource/Antoni_Zygmund",1900
"http://dbpedia.org/resource/László_Rédei",1900
"http://dbpedia.org/resource/Wilhelm_Cauer",1900
"http://dbpedia.org/resource/Albert_Ingham",1900
"http://dbpedia.org/resource/Chaudry_Mohammad_Aslam",1900
"http://dbpedia.org/resource/Haskell_Curry",1900
"http://dbpedia.org/resource/James_Hilton_(novelist)",1900
"http://dbpedia.org/resource/Mary_Cartwright",1900
"http://dbpedia.org/resource/Ida_Rhodes",1900
"http://dbpedia.org/resource/Mikhail_Lavrentyev",1900
"http://dbpedia.org/resource/Rosalind_Tanner",1900
"http://dbpedia.org/resource/Bernard_Koopman",1900
"http://dbpedia.org/resource/Hendrik_Kloosterman",1900
"http://dbpedia.org/resource/Bento_de_Jesus_Caraça",1901
"http://dbpedia.org/resource/John_Williamson_(mathematician)",1901
"http://dbpedia.org/resource/Max_Euwe",1901
"http://dbpedia.org/resource/Edward_Copson",1901
"http://dbpedia.org/resource/Friedrich_Karl_Schmidt",1901
"http://dbpedia.org/resource/Georg_Rasch",1901
"http://dbpedia.org/resource/Luigi_Fantappiè",1901
"http://dbpedia.org/resource/Subbayya_Sivasankaranarayana_Pillai",1901
"http://dbpedia.org/resource/Zélie_Lardé",1901
"http://dbpedia.org/resource/Théophile_Lepage",1901
"http://dbpedia.org/resource/Alfred_Tarski",1901
"http://dbpedia.org/resource/Nina_Bari",1901
"http://dbpedia.org/resource/Grete_Hermann",1901
"http://dbpedia.org/resource/Isador_M._Sheffer",1901
"http://dbpedia.org/resource/Ivan_Petrovsky",1901
"http://dbpedia.org/resource/Kiyoshi_Oka",1901
"http://dbpedia.org/resource/Kurt_Otto_Friedrichs",1901
"http://dbpedia.org/resource/Wolfgang_Cramer",1901
"http://dbpedia.org/resource/George_Frederick_James_Temple",1901
"http://dbpedia.org/resource/Nikolai_Kochin",1901
"http://dbpedia.org/resource/Naum_Akhiezer",1901
"http://dbpedia.org/resource/Raj_Chandra_Bose",1901
"http://dbpedia.org/resource/Carolyn_Eisele",1902
"http://dbpedia.org/resource/Boyd_Crumrine_Patterson",1902
"http://dbpedia.org/resource/Hubert_Stanley_Wall",1902
"http://dbpedia.org/resource/Jovan_Karamata",1902
"http://dbpedia.org/resource/Reinhold_Baer",1902
"http://dbpedia.org/resource/Thomas_Gerald_Room",1902
"http://dbpedia.org/resource/Stanisław_Gołąb",1902
"http://dbpedia.org/resource/Stefan_Cohn-Vossen",1902
"http://dbpedia.org/resource/Abraham_Wald",1902
"http://dbpedia.org/resource/Alexandru_Ghika",1902
"http://dbpedia.org/resource/Alfred_Kneschke",1902
"http://dbpedia.org/resource/Eberhard_Hopf",1902
"http://dbpedia.org/resource/Edna_Kramer",1902
"http://dbpedia.org/resource/Karl_Menger",1902
"http://dbpedia.org/resource/Kazimierz_Zarankiewicz",1902
"http://dbpedia.org/resource/Kenjiro_Shoda",1902
"http://dbpedia.org/resource/Dirk_Brouwer",1902
"http://dbpedia.org/resource/Mina_Rees",1902
"http://dbpedia.org/resource/Wolfgang_Haack",1902
"http://dbpedia.org/resource/Yasuo_Akizuki",1902
"http://dbpedia.org/resource/Burton_Wadsworth_Jones",1902
"http://dbpedia.org/resource/Hans_Schwerdtfeger",1902
"http://dbpedia.org/resource/Marion_Cameron_Gray",1902
"http://dbpedia.org/resource/Bartel_Leendert_van_der_Waerden",1903
"http://dbpedia.org/resource/Howard_P._Robertson",1903
"http://dbpedia.org/resource/John_Riordan_(mathematician)",1903
"http://dbpedia.org/resource/John_von_Neumann",1903
"http://dbpedia.org/resource/Beniamino_Segre",1903
"http://dbpedia.org/resource/Frank_Ramsey_(mathematician)",1903
"http://dbpedia.org/resource/Georges_de_Rham",1903
"http://dbpedia.org/resource/Miron_Nicolescu",1903
"http://dbpedia.org/resource/Andrey_Kolmogorov",1903
"http://dbpedia.org/resource/Aurel_Wintner",1903
"http://dbpedia.org/resource/W._Ross_Ashby",1903
"http://dbpedia.org/resource/William_Prager",1903
"http://dbpedia.org/resource/Alexander_Oppenheim",1903
"http://dbpedia.org/resource/Alonzo_Church",1903
"http://dbpedia.org/resource/Irmgard_Flügge-Lotz",1903
"http://dbpedia.org/resource/Jean_Delsarte",1903
